author,studyID,treatment,responders,sampleSize,age,child,young,adult,elder,(female=1),ethnic(asian),asian,middle-east,hispanic,white,black,condition(not-at-risk),not-at-risk,chronic-dis,immuno,variant(wildtype),alpha,beta,gamma,delta,omicron,subgroup,ROB(low),moderate,critical,outcome,vac_product,study.type,study
"Lauring, 2022",184,two-dose-mRNA,73,609,=65yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-184"
"Lauring, 2022",185,two-dose-mRNA,4,69,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,no-chronic,1,0,0,alpha,1,0,0,0,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-185"
"Lauring, 2022",186,two-dose-mRNA,115,943,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,>=1chronic,0,1,1,alpha,1,0,0,0,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-186"
"Lauring, 2022",188,two-dose-mRNA,679,2272,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-188"
"Lauring, 2022",189,two-dose-mRNA,329,899,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,immunocompromised,0,0,1,delta,0,0,0,1,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-189"
"Lauring, 2022",190,two-dose-mRNA,690,2509,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,not-immunocompromised,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-190"
"Lauring, 2022",191,two-dose-mRNA,427,1579,18-64yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-191"
"Lauring, 2022",192,two-dose-mRNA,592,1829,=65yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-192"
"Lauring, 2022",193,two-dose-mRNA,63,273,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,no-chronic,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-193"
"Lauring, 2022",194,two-dose-mRNA,956,3135,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,>=1chronic,0,1,1,delta,0,0,0,1,0,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-194"
"Lauring, 2022",200,two-dose-mRNA,211,369,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,overall,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-200"
"Lauring, 2022",201,two-dose-mRNA,156,272,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,immunocompetent,0,0,1,omicron,0,0,0,0,1,subgroup,NA,NA,NA,hosp,2RNA,CC,"Lauring, 2022-201"
"Thompson, 2022",325,two-dose-mRNA,2563,26190,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,2RNA,CC,"Thompson, 2022-325"
"Thompson, 2022",327,two-dose-mRNA,86,488,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,hosp,2RNA,CC,"Thompson, 2022-327"
Butt-B-2022,71,three-dose-mRNA,25,395686,<70,NA,NA,NA,NA,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,symp,3BNT/3MD,CC,Butt-B-2022-71
Butt-B-2022,72,three-dose-mRNA,5,395686,<70,NA,NA,NA,NA,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,hosp,3BNT/3MD,CC,Butt-B-2022-72
Butt-B-2022,73,three-dose-mRNA,60,395686,>70,0,0,0,1,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,symp,3BNT/3MD,CC,Butt-B-2022-73
Butt-B-2022,74,three-dose-mRNA,18,395686,>70,0,0,0,1,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,hosp,3BNT/3MD,CC,Butt-B-2022-74
Butt-B-2022,75,three-dose-mRNA,62,395686,all,all,all,all,all,all,White,0,0,0,1,0,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,symp,3BNT/3MD,CC,Butt-B-2022-75
Butt-B-2022,76,three-dose-mRNA,14,395686,all,all,all,all,all,all,White,0,0,0,1,0,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,hosp,3BNT/3MD,CC,Butt-B-2022-76
Butt-B-2022,77,three-dose-mRNA,15,395686,all,all,all,all,all,all,Black,0,0,0,0,1,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,symp,3BNT/3MD,CC,Butt-B-2022-77
Butt-B-2022,78,three-dose-mRNA,6,395686,all,all,all,all,all,all,Black,0,0,0,0,1,NA,1,0,0,overall,all,all,all,all,all,subgroup,NA,NA,NA,hosp,3BNT/3MD,CC,Butt-B-2022-78
"Ferdinands, 2022",136,three-dose-mRNA,195,8124,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,doc-infect,3RNA,CC,"Ferdinands, 2022-136"
"Ferdinands, 2022",138,three-dose-mRNA,276,2833,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,doc-infect,3RNA,CC,"Ferdinands, 2022-138"
"Lauring, 2022",197,three-dose-mRNA,61,394,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,overall,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,3RNA,CC,"Lauring, 2022-197"
"Lauring, 2022",198,three-dose-mRNA,45,210,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,immunocompromised,0,0,1,delta,0,0,0,1,0,subgroup,NA,NA,NA,hosp,3RNA,CC,"Lauring, 2022-198"
"Lauring, 2022",199,three-dose-mRNA,16,184,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,immunocompetent,0,0,1,delta,0,0,0,1,0,subgroup,NA,NA,NA,hosp,3RNA,CC,"Lauring, 2022-199"
"Lauring, 2022",202,three-dose-mRNA,80,215,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,overall,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,hosp,3RNA,CC,"Lauring, 2022-202"
"Lauring, 2022",203,three-dose-mRNA,39,115,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,immunocompetent,0,0,1,omicron,0,0,0,0,1,subgroup,NA,NA,NA,hosp,3RNA,CC,"Lauring, 2022-203"
"Thompson, 2022",325,three-dose-mRNA,209,8092,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,3RNA,CC,"Thompson, 2022-325"
"Thompson, 2022",327,three-dose-mRNA,24,514,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,hosp,3RNA,CC,"Thompson, 2022-327"
"Lauring, 2022",168,two-dose-mRNA,81,2350,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,hosp,BNT,CC,"Lauring, 2022-168"
"Lauring, 2022",169,two-dose-mRNA,708,2977,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,BNT,CC,"Lauring, 2022-169"
"Lauring, 2022",170,two-dose-mRNA,203,2472,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,hosp,BNT,CC,"Lauring, 2022-170"
"Lauring, 2022",174,two-dose-mRNA,1,25,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,hosp,BNTMD,CC,"Lauring, 2022-174"
"Lauring, 2022",175,two-dose-mRNA,4,28,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,BNTMD,CC,"Lauring, 2022-175"
"Lauring, 2022",176,two-dose-mRNA,4,28,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,hosp,BNTMD,CC,"Lauring, 2022-176"
"Al, 2021",3,two-dose-inactivated,24,12735,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,inactivated,RCT,"Al, 2021-3"
"Al, 2021",4,two-dose-inactivated,1,12736,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,inactivated,RCT,"Al, 2021-4"
"Al, 2021",5,two-dose-inactivated,74,12720,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,inactivated,RCT,"Al, 2021-5"
"Lauring, 2022",171,two-dose-mRNA,37,1652,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,hosp,MD,CC,"Lauring, 2022-171"
"Lauring, 2022",172,two-dose-mRNA,368,1983,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,MD,CC,"Lauring, 2022-172"
"Lauring, 2022",173,two-dose-mRNA,84,1699,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,,NA,NA,NA,hosp,MD,CC,"Lauring, 2022-173"
